id_personne,region,date_declaration,date_payment,montant_declared,risque
88321,Provence-Alpes-Côte d'Azur,2023-01-03,2023-02-26,4781.33,0
88322,Île-de-France,2024-10-08,2024-10-12,1910.85,0
88323,Nouvelle-Aquitaine,2025-07-22,2025-09-23,545.65,0
88324,Occitanie,2024-11-07,2025-02-01,1548.17,0
88325,Auvergne-Rhône-Alpes,2023-01-19,2023-03-17,3496.68,0
88326,Nouvelle-Aquitaine,2024-06-26,2024-08-26,1816.25,0
88327,Nouvelle-Aquitaine,2022-12-17,2023-02-23,3436.65,0
88328,Occitanie,2025-02-07,2025-04-05,809.09,0
88329,Île-de-France,2023-01-28,2023-04-28,1889.19,0
88330,Île-de-France,2024-01-15,2024-02-26,593.51,0
88331,Île-de-France,2023-08-14,2023-09-03,547.55,0
88332,Nouvelle-Aquitaine,2024-06-26,2024-07-28,2680.47,0
88333,Occitanie,2025-09-07,2025-12-04,297.3,0
88334,Occitanie,2025-05-11,2025-06-17,4133.99,0
88335,Île-de-France,2023-03-14,2023-03-21,2946.94,0
88336,Île-de-France,2023-02-19,2023-04-20,2925.61,0
88337,Nouvelle-Aquitaine,2024-08-31,2024-11-26,2976.94,0
88338,Île-de-France,2025-06-24,2025-06-30,2694.66,1
88339,Occitanie,2024-09-07,2024-11-03,520.41,0
88340,Île-de-France,2024-08-10,2024-10-11,3541.1,0
88341,Île-de-France,2024-07-20,2024-10-08,625.47,0
88342,Auvergne-Rhône-Alpes,2025-06-17,2025-08-14,3816.43,0
88343,Occitanie,2023-01-03,2023-01-22,3107.59,0
88344,Provence-Alpes-Côte d'Azur,2024-02-04,2024-02-22,3389.83,0
88345,Nouvelle-Aquitaine,2023-05-12,2023-06-28,4506.9,0
88346,Occitanie,2024-10-03,2024-12-02,1618.06,0
88347,Auvergne-Rhône-Alpes,2022-11-11,2023-01-07,3402.35,0
88348,Auvergne-Rhône-Alpes,2023-06-12,2023-06-21,3366.78,0
88349,Occitanie,2024-11-26,2025-02-24,522.07,0
88350,Auvergne-Rhône-Alpes,2022-11-23,2023-01-13,3756.73,0
88351,Provence-Alpes-Côte d'Azur,2024-03-11,2024-05-14,3082.9,0
88352,Auvergne-Rhône-Alpes,2024-02-09,2024-02-27,3806.86,0
88353,Provence-Alpes-Côte d'Azur,2024-01-11,2024-02-27,1937.94,0
88354,Occitanie,2023-05-06,2023-08-01,1271.4,0
88355,Provence-Alpes-Côte d'Azur,2023-04-25,2023-04-29,782.66,0
88356,Occitanie,2023-11-13,2024-01-05,2873.46,1
88357,Nouvelle-Aquitaine,2023-06-30,2023-09-26,3718.31,0
88358,Occitanie,2024-09-24,2024-11-13,1894.9,0
88359,Auvergne-Rhône-Alpes,2023-01-24,2023-03-03,722.12,0
88360,Provence-Alpes-Côte d'Azur,2025-06-19,2025-08-20,880.8,1
88361,Provence-Alpes-Côte d'Azur,2024-05-09,2024-05-30,935.37,0
88362,Occitanie,2024-02-18,2024-02-22,4252.3,0
88363,Île-de-France,2024-03-11,2024-05-28,3582.86,0
88364,Occitanie,2023-06-12,2023-08-18,4871.46,0
88365,Occitanie,2023-11-18,2023-12-28,4013.75,0
88366,Provence-Alpes-Côte d'Azur,2023-06-27,2023-06-27,1369.69,0
88367,Nouvelle-Aquitaine,2024-04-05,2024-06-29,3235.75,0
88368,Nouvelle-Aquitaine,2025-05-16,2025-07-30,3713.77,0
88369,Île-de-France,2024-12-04,2025-02-19,2678.32,0
88370,Île-de-France,2022-10-14,2022-12-20,3850.79,0
88371,Auvergne-Rhône-Alpes,2024-10-24,2024-12-05,4062.18,0
88372,Île-de-France,2025-03-01,2025-04-24,540.71,0
88373,Nouvelle-Aquitaine,2024-11-10,2024-11-29,3027.45,0
88374,Île-de-France,2025-08-21,2025-09-29,398.86,0
88375,Provence-Alpes-Côte d'Azur,2024-11-03,2024-12-30,145.36,0
88376,Provence-Alpes-Côte d'Azur,2022-11-23,2022-11-29,1035.19,0
88377,Nouvelle-Aquitaine,2025-02-22,2025-05-22,1332.44,0
88378,Île-de-France,2024-12-11,2025-02-06,2294.11,0
88379,Provence-Alpes-Côte d'Azur,2023-12-21,2024-01-14,1198.59,0
88380,Occitanie,2023-11-02,2023-12-22,1702.17,0
88381,Nouvelle-Aquitaine,2023-10-29,2023-12-01,2095.72,0
88382,Île-de-France,2022-12-22,2023-03-06,356.36,0
88383,Auvergne-Rhône-Alpes,2024-03-23,2024-06-10,3780.07,1
88384,Nouvelle-Aquitaine,2024-04-01,2024-04-03,1010.41,0
88385,Auvergne-Rhône-Alpes,2025-07-31,2025-09-23,312.93,0
88386,Nouvelle-Aquitaine,2023-01-04,2023-02-08,4927.8,0
88387,Provence-Alpes-Côte d'Azur,2023-11-27,2023-12-21,2242.06,0
88388,Auvergne-Rhône-Alpes,2023-07-04,2023-07-13,4087.3,0
88389,Provence-Alpes-Côte d'Azur,2025-01-31,2025-03-01,805.64,0
88390,Occitanie,2025-04-23,2025-06-01,760.89,0
88391,Occitanie,2025-09-17,2025-09-28,4290.22,0
88392,Auvergne-Rhône-Alpes,2025-02-27,2025-04-14,3399.53,1
88393,Auvergne-Rhône-Alpes,2024-07-11,2024-08-17,2180.16,0
88394,Occitanie,2022-11-04,2022-12-31,4852.43,0
88395,Occitanie,2023-08-16,2023-10-04,3760.74,0
88396,Nouvelle-Aquitaine,2022-11-19,2023-01-06,222.67,0
88397,Auvergne-Rhône-Alpes,2024-07-05,2024-07-28,1611.56,0
88398,Occitanie,2024-10-18,2024-12-01,3109.99,0
88399,Nouvelle-Aquitaine,2025-09-22,2025-09-22,4122.45,0
88400,Île-de-France,2025-07-15,2025-09-22,2120.62,0
88401,Nouvelle-Aquitaine,2023-06-16,2023-09-13,1876.97,0
88402,Auvergne-Rhône-Alpes,2025-05-28,2025-06-04,2728.27,0
88403,Nouvelle-Aquitaine,2025-07-27,2025-08-22,2400.94,0
88404,Nouvelle-Aquitaine,2023-02-21,2023-03-27,2378.86,1
88405,Île-de-France,2024-09-01,2024-11-09,4091.66,1
88406,Nouvelle-Aquitaine,2024-10-15,2025-01-10,1661.61,0
88407,Occitanie,2023-07-08,2023-09-28,1520.55,0
88408,Nouvelle-Aquitaine,2025-01-13,2025-01-23,4175.03,0
88409,Occitanie,2025-01-28,2025-02-01,4848.9,1
88410,Provence-Alpes-Côte d'Azur,2025-08-27,2025-09-23,1419.73,0
88411,Auvergne-Rhône-Alpes,2023-06-26,2023-09-06,1843.83,0
88412,Occitanie,2024-10-16,2024-10-16,1837.22,1
88413,Nouvelle-Aquitaine,2025-04-29,2025-07-03,4123.83,1
88414,Provence-Alpes-Côte d'Azur,2025-08-31,2025-10-31,4380.43,0
88415,Occitanie,2025-06-04,2025-07-30,1326.54,0
88416,Provence-Alpes-Côte d'Azur,2025-06-01,2025-07-08,265.66,0
88417,Auvergne-Rhône-Alpes,2023-03-08,2023-03-09,4339.96,0
88418,Auvergne-Rhône-Alpes,2022-10-08,2022-10-21,1227.72,0
88419,Provence-Alpes-Côte d'Azur,2022-12-01,2022-12-23,1165.62,0
88420,Provence-Alpes-Côte d'Azur,2025-04-20,2025-07-05,2923.48,0
88421,Occitanie,2025-09-15,2025-12-08,4411.35,0
88422,Auvergne-Rhône-Alpes,2024-06-24,2024-07-27,1653.94,0
88423,Île-de-France,2022-11-24,2023-01-25,3090.49,0
88424,Nouvelle-Aquitaine,2025-04-12,2025-05-12,3407.38,0
88425,Nouvelle-Aquitaine,2024-08-08,2024-08-08,4761.87,1
88426,Nouvelle-Aquitaine,2023-11-01,2023-12-20,1510.0,0
88427,Auvergne-Rhône-Alpes,2023-11-28,2024-01-27,1923.23,0
88428,Occitanie,2023-06-24,2023-09-02,3237.16,0
88429,Auvergne-Rhône-Alpes,2023-06-11,2023-07-07,966.05,0
88430,Auvergne-Rhône-Alpes,2023-09-01,2023-09-27,3239.4,0
88431,Provence-Alpes-Côte d'Azur,2023-02-22,2023-05-09,447.28,0
88432,Île-de-France,2025-09-16,2025-10-10,688.8,0
88433,Occitanie,2023-08-23,2023-10-03,4016.18,0
88434,Provence-Alpes-Côte d'Azur,2023-09-04,2023-09-18,554.59,0
88435,Île-de-France,2025-08-19,2025-10-15,4007.52,1
88436,Occitanie,2023-08-01,2023-09-01,4026.64,0
88437,Provence-Alpes-Côte d'Azur,2023-09-07,2023-11-03,1039.26,0
88438,Île-de-France,2023-08-12,2023-11-03,1008.92,0
88439,Nouvelle-Aquitaine,2023-10-16,2023-11-22,4608.38,0
88440,Provence-Alpes-Côte d'Azur,2023-06-08,2023-06-30,3864.73,0
88441,Nouvelle-Aquitaine,2024-08-25,2024-09-29,1161.69,0
88442,Provence-Alpes-Côte d'Azur,2023-06-09,2023-07-29,1163.34,1
88443,Provence-Alpes-Côte d'Azur,2024-11-25,2024-12-09,943.03,0
88444,Provence-Alpes-Côte d'Azur,2025-05-05,2025-06-11,4794.1,0
88445,Occitanie,2023-10-29,2023-12-29,490.05,0
88446,Île-de-France,2024-09-10,2024-11-13,3092.67,0
88447,Île-de-France,2025-06-10,2025-06-23,4076.55,0
88448,Provence-Alpes-Côte d'Azur,2025-08-06,2025-09-19,3496.26,0
88449,Île-de-France,2022-09-30,2022-11-05,154.33,0
88450,Île-de-France,2024-04-22,2024-07-03,4669.8,0
88451,Occitanie,2022-10-02,2022-10-19,106.29,0
88452,Auvergne-Rhône-Alpes,2023-04-15,2023-04-18,4163.0,1
88453,Occitanie,2024-03-15,2024-03-20,2328.7,0
88454,Provence-Alpes-Côte d'Azur,2024-02-07,2024-04-17,1557.0,0
88455,Auvergne-Rhône-Alpes,2024-03-28,2024-03-28,2231.62,0
88456,Auvergne-Rhône-Alpes,2024-08-25,2024-09-22,4459.71,0
88457,Île-de-France,2022-12-06,2023-02-18,4890.47,0
88458,Provence-Alpes-Côte d'Azur,2022-10-18,2022-11-20,311.42,0
88459,Auvergne-Rhône-Alpes,2025-06-13,2025-08-18,1858.17,0
88460,Provence-Alpes-Côte d'Azur,2024-03-15,2024-05-03,2561.6,0
88461,Occitanie,2022-11-29,2022-12-04,1641.75,0
88462,Nouvelle-Aquitaine,2023-01-03,2023-02-10,2987.75,0
88463,Auvergne-Rhône-Alpes,2023-05-07,2023-06-28,3754.85,0
88464,Provence-Alpes-Côte d'Azur,2023-04-09,2023-05-20,3049.76,0
88465,Auvergne-Rhône-Alpes,2024-04-12,2024-04-14,835.58,0
88466,Auvergne-Rhône-Alpes,2024-01-12,2024-03-11,2078.47,0
88467,Île-de-France,2024-01-29,2024-02-29,125.92,0
88468,Occitanie,2025-02-18,2025-02-27,4176.53,0
88469,Auvergne-Rhône-Alpes,2024-12-07,2024-12-23,2914.95,0
88470,Occitanie,2024-06-30,2024-08-17,4633.76,0
88471,Auvergne-Rhône-Alpes,2024-10-17,2024-12-02,1117.67,0
88472,Île-de-France,2024-11-02,2025-01-16,627.77,0
88473,Occitanie,2025-09-23,2025-11-24,1984.41,0
88474,Provence-Alpes-Côte d'Azur,2024-03-09,2024-03-24,1276.95,1
88475,Île-de-France,2024-01-14,2024-04-05,233.2,0
88476,Occitanie,2023-02-15,2023-02-16,1434.48,0
88477,Île-de-France,2025-05-20,2025-07-19,2832.72,0
88478,Auvergne-Rhône-Alpes,2024-11-28,2024-12-10,4937.68,0
88479,Nouvelle-Aquitaine,2023-07-14,2023-09-03,199.31,1
88480,Provence-Alpes-Côte d'Azur,2023-12-18,2024-01-16,4696.04,1
88481,Occitanie,2024-06-09,2024-08-31,2324.92,0
88482,Provence-Alpes-Côte d'Azur,2025-03-19,2025-04-14,4279.65,0
88483,Île-de-France,2024-09-13,2024-09-24,4550.65,0
88484,Provence-Alpes-Côte d'Azur,2024-02-07,2024-03-05,4858.83,0
88485,Île-de-France,2024-12-13,2025-02-27,628.56,0
88486,Auvergne-Rhône-Alpes,2025-07-14,2025-09-14,4406.32,0
88487,Auvergne-Rhône-Alpes,2023-04-24,2023-05-11,4758.6,0
88488,Provence-Alpes-Côte d'Azur,2023-04-09,2023-05-07,3169.31,0
88489,Auvergne-Rhône-Alpes,2024-04-30,2024-06-24,796.44,0
88490,Provence-Alpes-Côte d'Azur,2025-08-24,2025-10-23,2448.54,0
88491,Île-de-France,2023-09-13,2023-11-02,3614.66,0
88492,Nouvelle-Aquitaine,2025-08-20,2025-09-29,4153.45,0
88493,Occitanie,2023-10-13,2024-01-11,198.73,0
88494,Nouvelle-Aquitaine,2022-12-29,2023-03-12,272.77,0
88495,Île-de-France,2023-05-31,2023-07-20,4075.13,0
88496,Auvergne-Rhône-Alpes,2023-03-26,2023-06-17,479.39,0
88497,Provence-Alpes-Côte d'Azur,2024-01-28,2024-02-05,710.06,1
88498,Île-de-France,2025-08-13,2025-10-27,3150.68,0
88499,Auvergne-Rhône-Alpes,2023-03-23,2023-05-26,4253.34,0
88500,Auvergne-Rhône-Alpes,2024-08-05,2024-09-25,4517.33,0
88501,Île-de-France,2024-11-25,2025-01-03,3020.76,0
88502,Occitanie,2023-07-16,2023-08-08,4427.72,0
88503,Nouvelle-Aquitaine,2022-09-30,2022-10-12,1586.23,0
88504,Provence-Alpes-Côte d'Azur,2024-10-23,2024-10-25,1394.37,0
88505,Occitanie,2025-03-13,2025-03-14,2396.8,1
88506,Provence-Alpes-Côte d'Azur,2023-08-12,2023-10-25,2826.72,0
88507,Île-de-France,2025-09-08,2025-09-08,423.24,0
88508,Île-de-France,2023-04-22,2023-04-29,2276.0,0
88509,Provence-Alpes-Côte d'Azur,2023-07-05,2023-07-20,3869.87,0
88510,Provence-Alpes-Côte d'Azur,2024-05-01,2024-05-07,4145.68,0
88511,Provence-Alpes-Côte d'Azur,2023-08-06,2023-10-01,2680.3,0
88512,Provence-Alpes-Côte d'Azur,2023-04-18,2023-05-27,3422.9,0
88513,Nouvelle-Aquitaine,2025-01-23,2025-02-21,3776.07,0
88514,Provence-Alpes-Côte d'Azur,2022-12-01,2023-02-26,3330.35,1
88515,Île-de-France,2024-10-21,2024-11-08,280.75,0
88516,Provence-Alpes-Côte d'Azur,2023-09-18,2023-09-18,4054.76,0
88517,Provence-Alpes-Côte d'Azur,2025-04-25,2025-07-12,4554.65,0
88518,Provence-Alpes-Côte d'Azur,2024-04-15,2024-06-17,236.76,0
88519,Occitanie,2024-03-08,2024-03-15,225.89,0
88520,Île-de-France,2025-05-05,2025-07-12,672.63,0
88521,Auvergne-Rhône-Alpes,2025-06-29,2025-08-05,3690.88,0
88522,Île-de-France,2023-09-23,2023-11-21,2058.38,0
88523,Nouvelle-Aquitaine,2024-05-18,2024-05-22,4120.32,0
88524,Provence-Alpes-Côte d'Azur,2024-08-07,2024-09-12,1315.88,0
88525,Nouvelle-Aquitaine,2024-04-14,2024-05-30,2557.77,0
88526,Occitanie,2024-08-20,2024-09-19,2866.44,0
88527,Nouvelle-Aquitaine,2025-04-17,2025-05-26,2071.13,0
88528,Occitanie,2023-09-08,2023-11-12,479.79,0
88529,Provence-Alpes-Côte d'Azur,2025-04-10,2025-04-25,147.22,0
88530,Auvergne-Rhône-Alpes,2022-10-12,2022-11-03,495.36,1
88531,Provence-Alpes-Côte d'Azur,2025-07-13,2025-08-25,2546.26,0
88532,Île-de-France,2023-04-05,2023-05-12,442.48,0
88533,Île-de-France,2023-06-05,2023-08-16,1765.03,0
88534,Nouvelle-Aquitaine,2023-08-17,2023-09-14,3661.24,1
88535,Provence-Alpes-Côte d'Azur,2023-09-22,2023-10-07,3018.99,0
88536,Provence-Alpes-Côte d'Azur,2025-08-03,2025-08-06,1880.33,0
88537,Auvergne-Rhône-Alpes,2024-10-20,2025-01-04,1243.79,0
88538,Auvergne-Rhône-Alpes,2025-06-29,2025-08-11,1802.59,1
88539,Provence-Alpes-Côte d'Azur,2024-04-17,2024-06-05,4240.6,0
88540,Provence-Alpes-Côte d'Azur,2023-06-14,2023-07-02,1684.09,1
88541,Île-de-France,2025-03-07,2025-03-27,1644.2,0
88542,Occitanie,2025-04-27,2025-07-22,1973.3,0
88543,Île-de-France,2024-09-26,2024-10-07,4274.83,0
88544,Île-de-France,2024-01-04,2024-01-15,1840.36,0
88545,Occitanie,2025-04-28,2025-07-09,2084.07,0
88546,Île-de-France,2025-02-03,2025-02-17,3721.57,0
88547,Auvergne-Rhône-Alpes,2023-04-30,2023-05-26,2620.22,0
88548,Île-de-France,2025-06-03,2025-08-02,183.83,0
88549,Île-de-France,2024-02-19,2024-05-02,3882.02,0
88550,Provence-Alpes-Côte d'Azur,2023-11-19,2024-02-06,3128.94,0
88551,Occitanie,2025-08-05,2025-08-30,2352.53,1
88552,Occitanie,2022-10-17,2022-10-26,4748.11,0
88553,Nouvelle-Aquitaine,2024-02-09,2024-02-19,3561.89,1
88554,Nouvelle-Aquitaine,2025-02-14,2025-03-29,2654.09,0
88555,Auvergne-Rhône-Alpes,2025-04-28,2025-06-25,1397.72,0
88556,Nouvelle-Aquitaine,2024-07-09,2024-08-27,334.79,0
88557,Nouvelle-Aquitaine,2024-04-03,2024-04-16,4333.24,0
88558,Occitanie,2023-02-26,2023-05-23,1465.4,0
88559,Auvergne-Rhône-Alpes,2024-09-05,2024-10-06,2269.26,0
88560,Nouvelle-Aquitaine,2023-10-07,2023-12-21,672.29,0
88561,Nouvelle-Aquitaine,2022-10-09,2022-11-17,3878.06,0
88562,Occitanie,2025-08-25,2025-10-12,3568.26,0
88563,Nouvelle-Aquitaine,2023-12-28,2024-01-28,3013.36,0
88564,Nouvelle-Aquitaine,2022-12-26,2023-02-06,4444.67,0
88565,Provence-Alpes-Côte d'Azur,2023-12-15,2024-02-22,3827.09,0
88566,Provence-Alpes-Côte d'Azur,2024-06-29,2024-07-24,4746.57,0
88567,Auvergne-Rhône-Alpes,2023-10-01,2023-11-07,349.91,0
88568,Occitanie,2025-02-03,2025-04-21,2704.57,0
88569,Occitanie,2023-07-31,2023-09-11,1967.38,0
88570,Île-de-France,2024-01-24,2024-04-04,2783.37,0
88571,Nouvelle-Aquitaine,2022-10-18,2022-10-26,3418.33,1
88572,Auvergne-Rhône-Alpes,2024-06-28,2024-09-17,2844.36,0
88573,Provence-Alpes-Côte d'Azur,2023-01-13,2023-03-27,797.97,0
88574,Occitanie,2023-09-09,2023-10-07,1116.52,0
88575,Île-de-France,2024-07-20,2024-10-14,3148.92,0
88576,Occitanie,2024-02-26,2024-03-26,2245.59,0
88577,Nouvelle-Aquitaine,2024-12-26,2025-02-18,1779.31,0
88578,Auvergne-Rhône-Alpes,2024-09-24,2024-12-19,1349.5,0
88579,Auvergne-Rhône-Alpes,2023-09-30,2023-12-29,1425.54,0
88580,Auvergne-Rhône-Alpes,2023-08-13,2023-08-21,756.5,0
88581,Auvergne-Rhône-Alpes,2025-08-11,2025-10-02,591.81,0
88582,Provence-Alpes-Côte d'Azur,2024-03-27,2024-05-01,4656.95,0
88583,Occitanie,2025-02-07,2025-02-24,986.07,0
88584,Auvergne-Rhône-Alpes,2024-03-31,2024-06-18,2312.81,0
88585,Occitanie,2023-06-21,2023-09-09,1090.22,0
88586,Occitanie,2024-01-25,2024-03-11,2561.09,0
88587,Auvergne-Rhône-Alpes,2023-09-12,2023-12-11,2717.15,0
88588,Provence-Alpes-Côte d'Azur,2023-09-21,2023-11-05,3629.16,0
88589,Occitanie,2025-08-29,2025-11-01,562.91,0
88590,Provence-Alpes-Côte d'Azur,2023-09-02,2023-10-19,1684.69,0
88591,Nouvelle-Aquitaine,2023-02-23,2023-05-08,418.73,0
88592,Provence-Alpes-Côte d'Azur,2025-05-04,2025-07-05,3055.71,0
88593,Nouvelle-Aquitaine,2023-04-15,2023-06-26,1057.98,0
88594,Auvergne-Rhône-Alpes,2023-12-04,2024-01-24,4834.19,0
88595,Occitanie,2024-01-03,2024-02-02,109.1,0
88596,Occitanie,2025-09-17,2025-10-30,4656.99,0
88597,Occitanie,2022-12-19,2022-12-29,217.51,0
88598,Provence-Alpes-Côte d'Azur,2024-08-08,2024-11-01,517.22,0
88599,Provence-Alpes-Côte d'Azur,2024-07-18,2024-10-14,532.11,0
88600,Nouvelle-Aquitaine,2025-07-18,2025-10-09,3106.57,0
88601,Nouvelle-Aquitaine,2024-11-21,2025-01-10,4513.51,0
88602,Île-de-France,2022-10-18,2023-01-05,3836.87,0
88603,Nouvelle-Aquitaine,2025-09-21,2025-10-24,2668.41,0
88604,Occitanie,2024-06-22,2024-08-31,2392.62,1
88605,Île-de-France,2025-07-05,2025-09-25,1830.02,0
88606,Île-de-France,2025-07-06,2025-09-15,3661.72,0
88607,Auvergne-Rhône-Alpes,2025-07-31,2025-10-01,3271.95,1
88608,Auvergne-Rhône-Alpes,2023-04-01,2023-06-15,1379.57,0
88609,Auvergne-Rhône-Alpes,2025-09-01,2025-09-06,3791.39,0
88610,Île-de-France,2025-09-20,2025-11-14,2708.05,0
88611,Nouvelle-Aquitaine,2022-12-06,2023-01-23,4386.14,0
88612,Provence-Alpes-Côte d'Azur,2024-09-27,2024-11-15,1383.75,0
88613,Provence-Alpes-Côte d'Azur,2023-06-08,2023-06-15,3764.78,0
88614,Nouvelle-Aquitaine,2024-04-11,2024-04-28,4864.36,0
88615,Île-de-France,2023-10-21,2023-12-28,213.58,0
88616,Provence-Alpes-Côte d'Azur,2023-12-26,2024-02-06,1226.65,0
88617,Nouvelle-Aquitaine,2025-05-31,2025-08-10,1869.24,0
88618,Provence-Alpes-Côte d'Azur,2025-06-03,2025-06-10,4525.95,0
88619,Île-de-France,2024-01-05,2024-02-19,2981.46,0
88620,Provence-Alpes-Côte d'Azur,2024-02-16,2024-03-17,2923.67,0
88621,Provence-Alpes-Côte d'Azur,2024-09-02,2024-11-21,3623.55,0
88622,Occitanie,2024-03-03,2024-04-02,1966.01,0
88623,Île-de-France,2024-05-24,2024-05-24,1431.69,0
88624,Occitanie,2022-10-12,2022-11-16,2523.28,0
88625,Occitanie,2023-08-22,2023-11-13,3022.08,0
88626,Auvergne-Rhône-Alpes,2024-07-01,2024-09-14,503.26,0
88627,Occitanie,2024-01-17,2024-03-01,577.49,0
88628,Occitanie,2024-12-15,2025-01-19,4707.98,1
88629,Nouvelle-Aquitaine,2022-12-31,2023-03-11,2239.31,0
88630,Provence-Alpes-Côte d'Azur,2023-08-23,2023-10-17,3557.69,0
88631,Nouvelle-Aquitaine,2022-12-15,2023-02-22,1769.32,0
88632,Île-de-France,2025-07-23,2025-09-21,3557.08,0
88633,Auvergne-Rhône-Alpes,2022-11-02,2023-01-11,2673.99,0
88634,Provence-Alpes-Côte d'Azur,2022-10-11,2022-12-24,3826.35,0
88635,Provence-Alpes-Côte d'Azur,2025-02-19,2025-04-06,564.46,0
88636,Île-de-France,2023-07-30,2023-09-17,3810.89,0
88637,Provence-Alpes-Côte d'Azur,2023-01-27,2023-04-25,3190.26,0
88638,Île-de-France,2024-02-08,2024-03-21,2954.9,0
88639,Nouvelle-Aquitaine,2023-02-26,2023-03-11,256.82,0
88640,Occitanie,2022-11-19,2022-12-24,678.75,0
88641,Provence-Alpes-Côte d'Azur,2023-05-10,2023-06-16,3112.82,0
88642,Nouvelle-Aquitaine,2024-09-23,2024-10-20,434.15,0
88643,Provence-Alpes-Côte d'Azur,2023-05-04,2023-07-10,3339.57,0
88644,Occitanie,2022-12-26,2022-12-29,785.64,0
88645,Provence-Alpes-Côte d'Azur,2024-11-05,2025-01-19,2677.95,0
88646,Auvergne-Rhône-Alpes,2023-05-09,2023-05-15,3240.89,0
88647,Provence-Alpes-Côte d'Azur,2022-11-11,2023-01-25,3659.42,0
88648,Auvergne-Rhône-Alpes,2023-06-13,2023-07-13,2587.86,0
88649,Nouvelle-Aquitaine,2023-07-27,2023-08-23,3923.21,0
88650,Occitanie,2023-02-24,2023-04-12,4809.81,1
88651,Nouvelle-Aquitaine,2024-05-06,2024-08-02,3353.4,0
88652,Auvergne-Rhône-Alpes,2023-05-15,2023-06-21,3128.59,0
88653,Nouvelle-Aquitaine,2024-04-15,2024-07-07,760.79,1
88654,Occitanie,2023-07-19,2023-10-05,4178.54,1
88655,Provence-Alpes-Côte d'Azur,2024-02-07,2024-05-05,3227.78,0
88656,Auvergne-Rhône-Alpes,2023-02-11,2023-03-22,3801.05,0
88657,Provence-Alpes-Côte d'Azur,2024-09-17,2024-11-18,2174.27,0
88658,Provence-Alpes-Côte d'Azur,2023-04-30,2023-06-28,2369.98,0
88659,Auvergne-Rhône-Alpes,2025-05-08,2025-08-03,1770.3,0
88660,Île-de-France,2023-10-06,2023-11-19,2525.92,1
88661,Occitanie,2025-04-12,2025-06-23,1248.39,0
88662,Occitanie,2023-01-28,2023-04-15,4708.72,1
88663,Occitanie,2022-10-12,2022-12-21,4638.42,0
88664,Provence-Alpes-Côte d'Azur,2023-10-05,2023-10-28,3211.8,0
88665,Auvergne-Rhône-Alpes,2022-12-26,2023-03-16,3298.32,1
88666,Occitanie,2025-07-16,2025-09-14,3312.72,0
88667,Provence-Alpes-Côte d'Azur,2023-02-22,2023-05-06,2649.96,0
88668,Île-de-France,2023-12-27,2024-02-11,1802.27,0
88669,Île-de-France,2024-12-02,2025-02-24,1235.77,0
88670,Provence-Alpes-Côte d'Azur,2023-06-30,2023-09-13,4754.45,0
88671,Occitanie,2024-04-06,2024-06-25,763.67,0
88672,Occitanie,2024-09-02,2024-10-08,2598.81,0
88673,Nouvelle-Aquitaine,2025-05-10,2025-07-05,127.33,0
88674,Occitanie,2024-03-21,2024-05-17,2648.62,0
88675,Provence-Alpes-Côte d'Azur,2024-08-12,2024-08-26,280.31,1
88676,Provence-Alpes-Côte d'Azur,2024-07-07,2024-07-31,1343.01,0
88677,Provence-Alpes-Côte d'Azur,2025-01-28,2025-02-07,368.41,1
88678,Occitanie,2024-10-04,2024-10-05,434.66,0
88679,Provence-Alpes-Côte d'Azur,2025-06-02,2025-08-21,3222.16,0
88680,Auvergne-Rhône-Alpes,2024-07-30,2024-08-11,4746.16,0
88681,Île-de-France,2023-10-30,2024-01-21,4976.24,0
88682,Occitanie,2024-03-06,2024-05-19,1778.82,1
88683,Provence-Alpes-Côte d'Azur,2024-08-29,2024-11-15,384.18,0
88684,Nouvelle-Aquitaine,2023-03-15,2023-05-30,1612.31,1
88685,Occitanie,2024-04-02,2024-07-01,2142.14,0
88686,Île-de-France,2023-09-14,2023-10-09,951.47,0
88687,Auvergne-Rhône-Alpes,2022-10-25,2022-11-17,183.74,0
88688,Provence-Alpes-Côte d'Azur,2022-11-24,2022-11-29,3340.26,0
88689,Occitanie,2023-12-12,2024-01-22,2419.46,0
88690,Île-de-France,2023-11-21,2023-12-12,4286.25,0
88691,Nouvelle-Aquitaine,2024-11-19,2025-01-09,4254.13,1
88692,Nouvelle-Aquitaine,2022-11-22,2023-01-19,3600.72,0
88693,Provence-Alpes-Côte d'Azur,2025-08-07,2025-09-19,3843.75,0
88694,Île-de-France,2023-08-14,2023-09-08,2437.44,0
88695,Nouvelle-Aquitaine,2023-10-15,2023-11-19,3194.36,0
88696,Auvergne-Rhône-Alpes,2023-09-17,2023-12-09,2195.49,0
88697,Occitanie,2023-02-26,2023-02-27,4727.97,0
88698,Provence-Alpes-Côte d'Azur,2025-05-13,2025-07-05,1559.13,1
88699,Auvergne-Rhône-Alpes,2025-04-02,2025-05-09,2803.93,0
88700,Nouvelle-Aquitaine,2024-02-19,2024-04-22,1923.92,1
88701,Nouvelle-Aquitaine,2025-08-24,2025-10-25,1170.53,0
88702,Occitanie,2024-05-17,2024-05-24,459.16,0
88703,Auvergne-Rhône-Alpes,2024-08-14,2024-09-30,266.7,0
88704,Nouvelle-Aquitaine,2023-03-23,2023-04-16,3193.45,0
88705,Provence-Alpes-Côte d'Azur,2024-04-04,2024-06-06,2666.83,1
88706,Occitanie,2024-04-11,2024-05-09,783.43,0
